edge_uid,activity_type,hour,total_trip_count,forward_trip_count,reverse_trip_count,forward_people_count,reverse_people_count,forward_commute_trip_count,reverse_commute_trip_count,forward_leisure_trip_count,reverse_leisure_trip_count,forward_male_people_count,reverse_male_people_count,forward_female_people_count,reverse_female_people_count,forward_unspecified_people_count,reverse_unspecified_people_count,forward_18_34_people_count,reverse_18_34_people_count,forward_35_54_people_count,reverse_35_54_people_count,forward_55_64_people_count,reverse_55_64_people_count,forward_65_plus_people_count,reverse_65_plus_people_count,forward_average_speed_meters_per_second,reverse_average_speed_meters_per_second,osm_reference_id,ride_count,ebike_ride_count
411334646,"Ride,EBikeRide",2022-04-19T18,35,25,10,25,10,0,0,25,10,20,10,5,0,0,0,10,5,10,5,0,0,0,0,6.43,6.75,491212832,35,0
411334646,"Ride,EBikeRide",2022-07-08T09,5,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-08-27T20,5,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-05-16T14,10,5,5,5,5,0,5,5,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,6.34,3.83,491212832,10,0
411334646,"Ride,EBikeRide",2022-05-24T14,5,0,5,0,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0,7.04,491212832,5,0
411334646,"Ride,EBikeRide",2022-09-02T18,25,15,5,15,5,0,0,15,5,10,5,5,0,0,0,10,5,10,0,0,0,0,0,7.27,1.72,491212832,20,0
411334646,"Ride,EBikeRide",2022-08-29T20,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-05-16T08,10,0,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0.0,7.02,491212832,5,0
411334646,"Ride,EBikeRide",2022-04-13T12,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-03-25T15,5,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-08-04T07,15,5,5,5,5,0,5,5,0,5,5,0,0,0,0,5,0,0,5,0,0,0,0,5.31,6.56,491212832,10,0
411334646,"Ride,EBikeRide",2022-06-16T17,20,15,10,15,10,5,5,10,5,10,10,0,0,0,0,10,5,5,0,0,0,0,0,7.46,6.33,491212832,25,0
411334646,"Ride,EBikeRide",2022-04-21T06,5,0,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0.0,6.53,491212832,5,0
411334646,"Ride,EBikeRide",2022-07-17T20,10,5,0,5,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,7.47,0.0,491212832,10,0
411334646,"Ride,EBikeRide",2022-11-14T07,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.48,491212832,5,0
411334646,"Ride,EBikeRide",2022-04-17T18,10,5,5,5,5,0,0,5,5,5,5,0,0,0,0,0,5,0,0,0,0,0,0,6.16,6.53,491212832,10,0
411334646,"Ride,EBikeRide",2022-05-11T12,15,5,10,5,10,0,0,5,10,5,10,0,0,0,0,0,0,0,5,0,0,0,0,2.1,6.56,491212832,15,0
411334646,"Ride,EBikeRide",2022-05-17T15,15,10,5,10,5,0,0,5,5,5,5,0,0,0,0,5,0,5,5,0,0,0,0,6.52,6.79,491212832,15,0
411334646,"Ride,EBikeRide",2022-04-29T09,5,0,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.17,491212832,5,0
411334646,"Ride,EBikeRide",2022-07-09T08,20,10,10,10,10,0,0,10,10,5,10,0,0,0,0,5,0,5,5,0,5,0,0,6.13,6.1,491212832,20,5
411334646,"Ride,EBikeRide",2022-07-19T11,15,10,5,10,5,0,0,10,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,8.06,1.82,491212832,15,0
411334646,"Ride,EBikeRide",2022-09-25T14,20,10,10,10,10,0,0,10,10,5,10,5,0,0,0,5,5,5,5,0,0,0,0,7.13,4.5,491212832,20,0
411334646,"Ride,EBikeRide",2022-05-09T08,10,5,5,5,5,0,5,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0.0,5.64,491212832,10,0
411334646,"Ride,EBikeRide",2022-10-03T19,10,10,0,10,0,5,0,5,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,6.45,0.0,491212832,10,0
411334646,"Ride,EBikeRide",2022-03-20T17,25,15,10,15,10,5,5,10,5,10,10,5,0,0,0,10,5,5,0,0,0,0,0,6.27,4.59,491212832,25,0
411334646,"Ride,EBikeRide",2022-06-02T08,20,10,10,10,10,5,5,5,5,5,5,0,5,0,0,5,5,5,5,0,0,0,0,6.86,7.3,491212832,20,0
411334646,"Ride,EBikeRide",2022-02-18T08,5,0,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0.0,4.05,491212832,5,0
411334646,"Ride,EBikeRide",2022-06-08T18,15,10,5,10,5,5,0,5,5,10,5,0,0,0,0,5,5,5,0,0,0,0,0,6.11,6.66,491212832,15,0
