edge_uid,activity_type,hour,total_trip_count,forward_trip_count,reverse_trip_count,forward_people_count,reverse_people_count,forward_commute_trip_count,reverse_commute_trip_count,forward_leisure_trip_count,reverse_leisure_trip_count,forward_male_people_count,reverse_male_people_count,forward_female_people_count,reverse_female_people_count,forward_unspecified_people_count,reverse_unspecified_people_count,forward_18_34_people_count,reverse_18_34_people_count,forward_35_54_people_count,reverse_35_54_people_count,forward_55_64_people_count,reverse_55_64_people_count,forward_65_plus_people_count,reverse_65_plus_people_count,forward_average_speed_meters_per_second,reverse_average_speed_meters_per_second,osm_reference_id,ride_count,ebike_ride_count
411323673,"Ride,EBikeRide",2022-07-01T17,15,5,10,5,10,0,5,5,5,5,10,0,5,0,0,0,10,0,5,0,0,0,0,5.29,7.49,485519836,15,0
411323673,"Ride,EBikeRide",2022-10-11T14,5,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-07-17T08,10,5,5,5,5,0,0,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6.03,0.0,485519836,10,0
411323673,"Ride,EBikeRide",2022-05-07T12,25,15,10,15,10,0,0,15,5,10,5,5,0,0,0,10,5,5,5,0,0,0,0,5.86,6.58,485519836,20,0
411323673,"Ride,EBikeRide",2022-04-17T09,5,5,0,5,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,4.98,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-07-14T11,5,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-07-29T09,20,10,10,10,10,5,0,5,10,10,5,0,0,0,0,0,5,5,5,5,0,0,0,5.53,7.49,485519836,20,0
411323673,"Ride,EBikeRide",2022-09-29T15,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-08-19T15,10,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0.0,7.86,485519836,5,0
411323673,"Ride,EBikeRide",2022-10-21T14,10,10,5,10,5,0,0,5,5,5,5,0,0,0,0,0,0,5,0,0,0,0,0,5.22,6.66,485519836,15,0
411323673,"Ride,EBikeRide",2022-04-10T12,20,10,10,10,10,0,0,10,5,10,10,0,0,0,0,5,5,5,0,0,0,0,0,5.78,6.02,485519836,20,0
411323673,"Ride,EBikeRide",2022-08-23T17,25,10,15,10,15,5,5,5,10,5,10,5,5,0,0,5,5,5,5,0,0,0,0,5.48,7.32,485519836,25,0
411323673,"Ride,EBikeRide",2022-06-02T14,10,5,5,5,5,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5.63,0.0,485519836,10,0
411323673,"Ride,EBikeRide",2022-10-08T13,5,5,0,5,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,6.4,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-04-01T07,5,0,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-10-27T18,5,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,5.95,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-04-07T17,5,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-05-29T17,5,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0.0,6.64,485519836,5,0
411323673,"Ride,EBikeRide",2022-09-15T19,10,5,5,5,5,0,5,5,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,6.27,7.48,485519836,10,0
411323673,"Ride,EBikeRide",2022-05-30T08,5,5,5,5,5,0,0,5,5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,5.56,0.0,485519836,10,0
411323673,"Ride,EBikeRide",2022-05-13T16,5,5,5,5,5,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0.0,8.32,485519836,10,0
411323673,"Ride,EBikeRide",2022-07-29T12,10,5,5,5,5,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5.62,7.18,485519836,10,0
411323673,"Ride,EBikeRide",2022-06-11T12,15,10,5,10,5,0,0,5,5,5,5,0,0,0,0,0,0,5,0,0,0,0,0,6.27,5.54,485519836,10,0
411323673,"Ride,EBikeRide",2022-06-22T05,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-08-02T16,15,5,5,5,5,0,5,5,5,5,5,0,0,0,0,0,5,0,5,0,0,0,0,6.51,6.98,485519836,10,0
411323673,"Ride,EBikeRide",2022-06-20T15,15,10,5,10,5,5,0,5,5,5,5,0,0,0,0,0,5,5,0,0,0,0,0,5.74,6.91,485519836,15,0
411323673,"Ride,EBikeRide",2022-02-20T13,10,10,0,10,0,0,0,10,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0,4.82,0.0,485519836,10,0
411323673,"Ride,EBikeRide",2022-06-15T09,5,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,5.59,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-11-06T13,15,15,0,5,0,0,0,15,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,5.39,0.0,485519836,15,0
411323673,"Ride,EBikeRide",2022-03-20T14,35,25,10,25,10,0,0,25,10,20,5,5,5,0,0,10,5,10,5,0,0,0,0,5.61,7.75,485519836,35,0
411323673,"Ride,EBikeRide",2022-08-04T06,15,10,5,10,5,5,5,5,5,5,5,5,0,0,0,5,5,0,0,0,0,0,0,6.56,7.25,485519836,15,0
411323673,"Ride,EBikeRide",2022-03-23T17,5,5,5,5,5,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,485519836,10,0
411323673,"Ride,EBikeRide",2022-05-18T18,10,10,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62,0.0,485519836,10,0
411323673,"Ride,EBikeRide",2022-09-04T12,15,10,10,10,10,0,0,10,5,5,5,0,5,0,0,0,5,10,5,0,0,0,0,5.6,7.29,485519836,20,0
411323673,"Ride,EBikeRide",2022-05-22T14,15,10,5,10,5,0,0,10,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5.68,0.0,485519836,10,0
411323673,"Ride,EBikeRide",2022-04-23T12,20,10,10,10,10,0,0,10,10,5,10,5,0,0,0,10,5,0,5,0,0,0,0,5.71,6.28,485519836,20,0
411323673,"Ride,EBikeRide",2022-09-30T17,15,10,5,10,5,5,5,5,5,5,5,0,0,0,0,5,5,5,0,0,0,0,0,5.82,7.47,485519836,15,0
411323673,"Ride,EBikeRide",2022-05-13T18,10,5,5,5,5,0,0,5,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0.0,8.45,485519836,10,0
411323673,"Ride,EBikeRide",2022-09-18T09,10,5,0,5,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,6.5,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-02-16T08,5,5,5,5,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,485519836,10,0
411323673,"Ride,EBikeRide",2022-07-25T18,30,20,10,20,10,5,0,15,5,15,10,5,0,0,0,5,5,10,0,0,0,0,0,6.34,6.91,485519836,25,0
411323673,"Ride,EBikeRide",2022-05-10T13,10,5,5,5,5,0,0,5,5,0,5,5,0,0,0,0,0,5,0,0,0,0,0,5.53,7.67,485519836,10,0
411323673,"Ride,EBikeRide",2022-08-04T13,5,5,0,5,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,6.9,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-09-14T16,25,15,5,15,5,5,0,10,5,10,5,5,5,0,0,10,5,5,0,0,0,0,0,6.57,6.77,485519836,20,0
411323673,"Ride,EBikeRide",2022-06-19T11,15,10,10,10,10,0,0,10,10,5,5,0,5,0,0,5,5,0,5,0,0,0,0,5.6,6.0,485519836,20,0
411323673,"Ride,EBikeRide",2022-06-29T13,10,5,5,5,5,0,0,5,5,5,5,0,0,0,0,0,0,5,0,0,0,0,0,4.0,6.52,485519836,10,0
411323673,"Ride,EBikeRide",2022-06-21T18,10,5,5,5,5,0,0,5,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,5.83,0.0,485519836,10,0
411323673,"Ride,EBikeRide",2022-10-16T10,10,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,5.32,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-03-16T12,10,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43,0.0,485519836,10,0
411323673,"Ride,EBikeRide",2022-08-23T11,5,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-06-09T12,10,5,5,5,5,0,0,5,5,5,0,0,0,0,0,0,0,5,0,0,0,0,0,5.64,0.0,485519836,10,0
411323673,"Ride,EBikeRide",2022-06-25T17,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6.19,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-06-07T19,10,5,5,5,5,0,0,5,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,6.37,0.0,485519836,10,0
411323673,"Ride,EBikeRide",2022-07-03T14,15,5,10,5,10,0,0,5,5,0,5,5,0,0,0,5,5,0,0,0,0,0,0,5.44,6.8,485519836,15,0
411323673,"Ride,EBikeRide",2022-02-14T08,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-08-16T09,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,6.98,485519836,5,0
411323673,"Ride,EBikeRide",2022-05-28T13,15,10,5,10,5,0,0,10,5,5,5,5,0,0,0,0,5,5,5,0,0,5,0,5.68,7.31,485519836,10,0
411323673,"Ride,EBikeRide",2022-05-31T08,5,0,5,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0,7.19,485519836,5,0
411323673,"Ride,EBikeRide",2022-06-20T12,10,5,5,5,5,0,0,0,5,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0.0,6.78,485519836,10,0
411323673,"Ride,EBikeRide",2022-04-25T18,5,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-07-03T17,5,5,5,5,5,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.86,485519836,10,0
411323673,"Ride,EBikeRide",2022-07-23T10,20,15,10,15,10,0,5,10,5,10,5,0,0,0,0,5,5,5,0,0,0,0,0,5.74,5.92,485519836,25,0
411323673,"Ride,EBikeRide",2022-05-27T19,10,5,5,5,5,0,0,5,5,5,5,0,0,0,0,0,5,0,0,0,0,0,0,6.3,7.29,485519836,10,0
411323673,"Ride,EBikeRide",2022-04-29T16,30,10,15,10,15,5,0,5,15,10,15,0,0,0,0,5,10,5,5,0,0,0,0,6.28,5.99,485519836,25,0
411323673,"Ride,EBikeRide",2022-08-24T15,15,10,5,10,5,0,5,5,0,5,0,0,0,0,0,0,5,5,0,0,0,0,0,6.05,0.0,485519836,15,0
411323673,"Ride,EBikeRide",2022-05-06T10,5,0,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.93,485519836,5,0
411323673,"Ride,EBikeRide",2022-06-13T18,10,5,5,5,5,5,0,0,0,5,5,0,0,0,0,5,5,5,0,0,0,0,0,6.04,0.0,485519836,10,0
411323673,"Ride,EBikeRide",2022-06-14T20,5,5,5,5,5,0,0,0,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0.0,7.44,485519836,10,0
411323673,"Ride,EBikeRide",2022-07-30T14,25,5,20,5,20,0,0,5,15,5,10,0,5,0,0,0,15,0,5,0,0,0,0,5.65,6.4,485519836,20,0
411323673,"Ride,EBikeRide",2022-05-07T17,15,5,10,5,10,0,0,5,5,5,5,5,0,0,0,0,0,5,5,0,0,0,0,5.85,6.12,485519836,15,0
411323673,"Ride,EBikeRide",2022-10-30T15,15,10,5,10,5,0,0,10,5,5,5,0,0,0,0,5,5,5,0,0,0,0,0,6.04,6.74,485519836,15,0
411323673,"Ride,EBikeRide",2022-09-08T11,5,0,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.8,485519836,5,0
411323673,"Ride,EBikeRide",2022-09-18T07,5,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-08-28T11,5,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,5.46,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-04-07T06,5,0,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-07-25T12,10,5,5,5,5,0,0,5,5,5,0,5,0,0,0,0,0,5,5,0,0,0,0,6.32,0.0,485519836,10,0
411323673,"Ride,EBikeRide",2022-05-10T07,5,0,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.91,485519836,5,0
411323673,"Ride,EBikeRide",2022-06-27T15,5,5,5,5,5,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5.69,0.0,485519836,10,0
411323673,"Ride,EBikeRide",2022-11-06T12,25,10,15,5,10,0,0,10,15,5,5,0,0,0,0,5,0,0,5,0,0,0,0,6.06,6.95,485519836,25,0
411323673,"Ride,EBikeRide",2022-11-02T19,5,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-09-19T08,15,5,10,5,10,5,10,0,0,5,10,0,0,0,0,5,5,0,0,0,5,0,0,6.62,6.92,485519836,15,0
411323673,"Ride,EBikeRide",2022-07-18T19,15,10,5,10,5,0,0,10,5,5,5,0,0,0,0,5,5,0,5,0,0,0,0,5.8,7.69,485519836,15,0
411323673,"Ride,EBikeRide",2022-09-13T06,5,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-10-22T08,5,5,0,5,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.0,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-07-11T21,5,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0.0,6.93,485519836,5,0
411323673,"Ride,EBikeRide",2022-05-31T14,5,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-06-22T16,15,5,10,5,10,5,5,5,5,5,10,0,0,0,0,0,5,5,5,0,0,0,0,5.44,4.92,485519836,15,0
411323673,"Ride,EBikeRide",2022-03-15T15,10,10,0,10,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,6.57,0.0,485519836,10,0
411323673,"Ride,EBikeRide",2022-09-21T16,15,10,5,10,5,5,5,5,0,10,5,0,0,0,0,5,5,5,0,0,0,0,0,4.14,8.07,485519836,15,0
411323673,"Ride,EBikeRide",2022-08-25T15,5,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-05-24T19,10,5,5,5,5,0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0.0,6.73,485519836,10,0
411323673,"Ride,EBikeRide",2022-10-18T15,5,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0.0,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-06-10T10,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,485519836,0,0
411323673,"Ride,EBikeRide",2022-08-22T10,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-07-02T16,25,10,15,10,15,0,0,5,15,5,10,0,5,0,0,0,5,5,5,0,0,0,0,5.03,6.57,485519836,25,0
411323673,"Ride,EBikeRide",2022-08-05T14,10,10,5,10,5,5,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,5.65,0.0,485519836,10,0
411323673,"Ride,EBikeRide",2022-05-17T06,10,5,5,5,5,5,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,6.39,0.0,485519836,10,0
411323673,"Ride,EBikeRide",2022-08-26T18,25,10,15,10,15,5,5,5,10,5,10,5,5,0,0,5,5,5,5,0,0,0,0,5.82,6.58,485519836,25,0
411323673,"Ride,EBikeRide",2022-07-27T11,5,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-07-01T09,10,5,5,5,5,0,5,5,0,5,5,0,0,0,0,0,0,5,0,0,0,0,0,6.05,7.04,485519836,10,0
411323673,"Ride,EBikeRide",2022-05-24T12,10,5,5,5,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6.38,0.0,485519836,10,0
411323673,"Ride,EBikeRide",2022-06-21T07,20,5,10,5,10,5,5,0,5,5,10,0,5,0,0,5,5,0,5,0,0,0,0,6.0,7.39,485519836,15,0
411323673,"Ride,EBikeRide",2022-11-12T09,5,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-07-29T15,15,5,5,5,5,0,0,5,5,5,5,0,0,0,0,5,5,0,0,0,0,0,0,5.88,6.99,485519836,10,0
411323673,"Ride,EBikeRide",2022-11-02T08,10,0,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0.0,7.03,485519836,5,0
411323673,"Ride,EBikeRide",2022-10-16T17,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-05-15T08,5,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-05-17T11,5,5,0,5,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6.25,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-10-22T15,15,5,10,5,10,0,0,5,10,5,10,0,5,0,0,0,10,5,5,0,0,0,0,4.68,5.91,485519836,15,0
411323673,"Ride,EBikeRide",2022-11-22T18,10,5,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.0,0.0,485519836,10,0
411323673,"Ride,EBikeRide",2022-05-11T19,35,5,25,5,25,0,0,5,25,5,10,0,20,0,0,5,15,0,10,0,0,0,0,6.3,6.26,485519836,30,0
411323673,"Ride,EBikeRide",2022-08-25T17,10,10,0,10,0,5,0,5,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,5.74,0.0,485519836,10,0
411323673,"Ride,EBikeRide",2022-06-27T10,5,5,5,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,485519836,10,0
411323673,"Ride,EBikeRide",2022-08-14T18,5,5,5,5,5,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,485519836,10,0
411323673,"Ride,EBikeRide",2022-08-02T08,15,10,5,10,5,0,5,5,5,5,5,5,0,0,0,5,0,0,5,5,0,0,0,5.98,7.08,485519836,15,0
411323673,"Ride,EBikeRide",2022-08-26T20,10,5,5,5,5,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5.45,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-03-29T14,5,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,6.79,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-06-26T15,20,10,5,10,5,0,0,10,5,10,5,0,0,0,0,5,0,5,0,0,0,0,0,6.09,5.27,485519836,15,0
411323673,"Ride,EBikeRide",2022-11-09T08,10,0,10,0,10,0,10,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0.0,7.44,485519836,10,0
411323673,"Ride,EBikeRide",2022-07-15T16,5,5,5,5,5,0,0,5,5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,5.06,0.0,485519836,10,0
411323673,"Ride,EBikeRide",2022-05-31T19,15,10,5,10,5,0,0,10,5,10,5,0,0,0,0,5,5,0,0,0,0,0,0,5.92,6.43,485519836,15,0
411323673,"Ride,EBikeRide",2022-10-29T13,10,5,5,5,5,0,0,5,5,5,5,0,0,0,0,0,0,0,5,0,0,0,0,5.98,6.27,485519836,10,0
411323673,"Ride,EBikeRide",2022-08-29T16,10,5,5,5,5,5,0,0,5,5,5,0,0,0,0,5,0,0,5,0,0,0,0,5.4,7.97,485519836,10,0
411323673,"Ride,EBikeRide",2022-09-23T15,5,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-09-16T06,5,0,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-09-03T13,5,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-10-02T16,15,5,10,5,10,0,0,5,10,5,10,0,0,0,0,5,10,0,0,0,0,0,0,5.44,6.53,485519836,15,0
411323673,"Ride,EBikeRide",2022-10-23T17,10,10,0,10,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,5.7,0.0,485519836,10,0
411323673,"Ride,EBikeRide",2022-08-31T07,10,5,5,5,5,5,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,7.13,7.46,485519836,10,0
411323673,"Ride,EBikeRide",2022-04-12T07,5,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,6.28,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-06-21T08,15,10,5,10,5,5,5,5,5,5,5,0,0,0,0,5,0,0,5,0,0,0,0,5.23,7.3,485519836,15,0
411323673,"Ride,EBikeRide",2022-10-31T08,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-06-14T08,15,5,10,5,10,0,5,5,5,5,5,0,5,0,0,0,5,5,5,0,0,0,0,6.21,7.49,485519836,15,0
411323673,"Ride,EBikeRide",2022-09-09T20,5,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-06-13T06,5,0,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.1,485519836,5,0
411323673,"Ride,EBikeRide",2022-06-12T16,15,10,10,5,10,0,0,10,10,5,5,0,0,0,0,5,0,0,5,0,0,0,0,6.68,5.87,485519836,20,0
411323673,"Ride,EBikeRide",2022-07-25T20,5,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,5.86,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-09-02T15,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-08-17T21,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.0,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-08-21T09,15,10,5,10,5,0,0,10,5,5,0,0,0,0,0,5,0,5,0,0,0,0,0,5.8,6.79,485519836,15,0
411323673,"Ride,EBikeRide",2022-05-09T11,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-04-23T18,5,5,5,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-05-12T17,15,10,5,10,5,5,5,5,0,10,0,0,5,0,0,5,5,5,0,0,0,0,0,5.97,6.6,485519836,15,0
411323673,"Ride,EBikeRide",2022-08-11T15,5,5,5,5,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,485519836,10,0
411323673,"Ride,EBikeRide",2022-08-25T06,5,0,5,0,5,0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0.0,7.23,485519836,5,0
411323673,"Ride,EBikeRide",2022-07-13T13,10,5,5,5,5,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5.34,0.0,485519836,10,0
411323673,"Ride,EBikeRide",2022-10-11T11,5,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-09-12T16,10,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5.58,0.0,485519836,10,0
411323673,"Ride,EBikeRide",2022-07-19T20,5,5,0,5,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5.46,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-12-13T08,5,0,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.03,485519836,5,0
411323673,"Ride,EBikeRide",2022-04-30T13,10,5,5,5,5,0,0,5,5,5,5,0,0,0,0,0,5,5,5,0,0,0,0,5.99,6.74,485519836,10,0
411323673,"Ride,EBikeRide",2022-10-04T11,5,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-06-28T16,10,5,5,5,5,0,0,5,5,5,5,0,0,0,0,5,5,0,0,0,0,0,0,6.38,7.97,485519836,10,0
411323673,"Ride,EBikeRide",2022-07-18T20,15,10,5,10,5,0,0,10,5,10,5,0,0,0,0,5,5,5,0,0,0,0,0,5.92,7.48,485519836,15,0
411323673,"Ride,EBikeRide",2022-06-13T17,10,5,5,5,5,5,5,0,0,5,5,0,0,0,0,0,5,0,0,0,0,0,0,6.37,7.03,485519836,10,0
411323673,"Ride,EBikeRide",2022-02-06T15,5,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,5.46,0.0,485519836,5,0
411323673,"Ride,EBikeRide",2022-08-24T18,25,10,15,10,15,0,5,5,10,5,15,0,0,0,0,5,10,5,5,0,0,0,0,6.09,7.03,485519836,25,0
