"Location","Year","Series","Series Code","Month","Permits"
"Madison, WI",2020,"Units in 5+ Unit Multi-Family Structures",6.0,5.0,341.0
"Madison, WI",2020,"Units in 5+ Unit Multi-Family Structures",6.0,6.0,112.0
"Madison, WI",2020,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,409.0
"Madison, WI",2020,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,418.0
"Madison, WI",2020,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,405.0
"Madison, WI",2020,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,232.0
"Madison, WI",2020,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,54.0
"Madison, WI",2020,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,163.0
"Madison, WI",2021,"Total Units",1.0,1.0,376.0
"Madison, WI",2021,"Total Units",1.0,2.0,577.0
"Madison, WI",2021,"Total Units",1.0,3.0,556.0
"Madison, WI",2021,"Total Units",1.0,4.0,1064.0
"Madison, WI",2021,"Total Units",1.0,5.0,854.0
"Madison, WI",2021,"Total Units",1.0,6.0,420.0
"Madison, WI",2021,"Total Units",1.0,7.0,664.0
"Madison, WI",2021,"Total Units",1.0,8.0,316.0
"Madison, WI",2021,"Total Units",1.0,9.0,645.0
"Madison, WI",2021,"Total Units",1.0,10.0,418.0
"Madison, WI",2021,"Total Units",1.0,11.0,235.0
"Madison, WI",2021,"Total Units",1.0,12.0,1092.0
"Madison, WI",2021,"Units in Single-Family Structures",2.0,1.0,152.0
"Madison, WI",2021,"Units in Single-Family Structures",2.0,2.0,126.0
"Madison, WI",2021,"Units in Single-Family Structures",2.0,3.0,194.0
"Madison, WI",2021,"Units in Single-Family Structures",2.0,4.0,183.0
"Madison, WI",2021,"Units in Single-Family Structures",2.0,5.0,148.0
"Madison, WI",2021,"Units in Single-Family Structures",2.0,6.0,147.0
"Madison, WI",2021,"Units in Single-Family Structures",2.0,7.0,137.0
"Madison, WI",2021,"Units in Single-Family Structures",2.0,8.0,139.0
"Madison, WI",2021,"Units in Single-Family Structures",2.0,9.0,147.0
"Madison, WI",2021,"Units in Single-Family Structures",2.0,10.0,130.0
"Madison, WI",2021,"Units in Single-Family Structures",2.0,11.0,119.0
"Madison, WI",2021,"Units in Single-Family Structures",2.0,12.0,138.0
"Madison, WI",2021,"Units in All Multi-Family Structures",3.0,1.0,224.0
"Madison, WI",2021,"Units in All Multi-Family Structures",3.0,2.0,451.0
"Madison, WI",2021,"Units in All Multi-Family Structures",3.0,3.0,362.0
"Madison, WI",2021,"Units in All Multi-Family Structures",3.0,4.0,881.0
"Madison, WI",2021,"Units in All Multi-Family Structures",3.0,5.0,706.0
"Madison, WI",2021,"Units in All Multi-Family Structures",3.0,6.0,273.0
"Madison, WI",2021,"Units in All Multi-Family Structures",3.0,7.0,527.0
"Madison, WI",2021,"Units in All Multi-Family Structures",3.0,8.0,177.0
"Madison, WI",2021,"Units in All Multi-Family Structures",3.0,9.0,498.0
"Madison, WI",2021,"Units in All Multi-Family Structures",3.0,10.0,288.0
"Madison, WI",2021,"Units in All Multi-Family Structures",3.0,11.0,116.0
"Madison, WI",2021,"Units in All Multi-Family Structures",3.0,12.0,954.0
"Madison, WI",2021,"Units in 2-unit Multi-Family Structures",4.0,1.0,18.0
"Madison, WI",2021,"Units in 2-unit Multi-Family Structures",4.0,2.0,18.0
"Madison, WI",2021,"Units in 2-unit Multi-Family Structures",4.0,3.0,14.0
"Madison, WI",2021,"Units in 2-unit Multi-Family Structures",4.0,4.0,28.0
"Madison, WI",2021,"Units in 2-unit Multi-Family Structures",4.0,5.0,14.0
"Madison, WI",2021,"Units in 2-unit Multi-Family Structures",4.0,6.0,22.0
"Madison, WI",2021,"Units in 2-unit Multi-Family Structures",4.0,7.0,26.0
"Madison, WI",2021,"Units in 2-unit Multi-Family Structures",4.0,8.0,20.0
"Madison, WI",2021,"Units in 2-unit Multi-Family Structures",4.0,9.0,26.0
"Madison, WI",2021,"Units in 2-unit Multi-Family Structures",4.0,10.0,0
"Madison, WI",2021,"Units in 2-unit Multi-Family Structures",4.0,11.0,0
"Madison, WI",2021,"Units in 2-unit Multi-Family Structures",4.0,12.0,12.0
"Madison, WI",2021,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,0
"Madison, WI",2021,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,4.0
"Madison, WI",2021,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,0
"Madison, WI",2021,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0,0
"Madison, WI",2021,"Units in 3- and 4-unit Multi-Family Structures",5.0,5.0,0
"Madison, WI",2021,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0,0
"Madison, WI",2021,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0,8.0
"Madison, WI",2021,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0,12.0
"Madison, WI",2021,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0,0
"Madison, WI",2021,"Units in 3- and 4-unit Multi-Family Structures",5.0,10.0,0
"Madison, WI",2021,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0,0
"Madison, WI",2021,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0,0
"Madison, WI",2021,"Units in 5+ Unit Multi-Family Structures",6.0,1.0,206.0
"Madison, WI",2021,"Units in 5+ Unit Multi-Family Structures",6.0,2.0,429.0
"Madison, WI",2021,"Units in 5+ Unit Multi-Family Structures",6.0,3.0,348.0
"Madison, WI",2021,"Units in 5+ Unit Multi-Family Structures",6.0,4.0,853.0
"Madison, WI",2021,"Units in 5+ Unit Multi-Family Structures",6.0,5.0,692.0
"Madison, WI",2021,"Units in 5+ Unit Multi-Family Structures",6.0,6.0,251.0
"Madison, WI",2021,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,493.0
"Madison, WI",2021,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,145.0
"Madison, WI",2021,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,472.0
"Madison, WI",2021,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,288.0
"Madison, WI",2021,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,116.0
"Madison, WI",2021,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,942.0
"Madison, WI",2022,"Total Units",1.0,1.0,162.0
"Madison, WI",2022,"Total Units",1.0,2.0,375.0
"Madison, WI",2022,"Total Units",1.0,3.0,667.0
"Madison, WI",2022,"Total Units",1.0,4.0,488.0
"Madison, WI",2022,"Total Units",1.0,5.0,607.0
"Madison, WI",2022,"Total Units",1.0,6.0,376.0
"Madison, WI",2022,"Total Units",1.0,7.0,0
"Madison, WI",2022,"Total Units",1.0,8.0,0
"Madison, WI",2022,"Total Units",1.0,9.0,0
"Madison, WI",2022,"Total Units",1.0,10.0,0
"Madison, WI",2022,"Total Units",1.0,11.0,0
"Madison, WI",2022,"Total Units",1.0,12.0,0
"Madison, WI",2022,"Units in Single-Family Structures",2.0,1.0,109.0
"Madison, WI",2022,"Units in Single-Family Structures",2.0,2.0,113.0
"Madison, WI",2022,"Units in Single-Family Structures",2.0,3.0,162.0
"Madison, WI",2022,"Units in Single-Family Structures",2.0,4.0,156.0
"Madison, WI",2022,"Units in Single-Family Structures",2.0,5.0,130.0
"Madison, WI",2022,"Units in Single-Family Structures",2.0,6.0,169.0
"Madison, WI",2022,"Units in Single-Family Structures",2.0,7.0,0
"Madison, WI",2022,"Units in Single-Family Structures",2.0,8.0,0
"Madison, WI",2022,"Units in Single-Family Structures",2.0,9.0,0
"Madison, WI",2022,"Units in Single-Family Structures",2.0,10.0,0
"Madison, WI",2022,"Units in Single-Family Structures",2.0,11.0,0
"Madison, WI",2022,"Units in Single-Family Structures",2.0,12.0,0
"Madison, WI",2022,"Units in All Multi-Family Structures",3.0,1.0,53.0
"Madison, WI",2022,"Units in All Multi-Family Structures",3.0,2.0,262.0
"Madison, WI",2022,"Units in All Multi-Family Structures",3.0,3.0,505.0
"Madison, WI",2022,"Units in All Multi-Family Structures",3.0,4.0,332.0
"Madison, WI",2022,"Units in All Multi-Family Structures",3.0,5.0,477.0
"Madison, WI",2022,"Units in All Multi-Family Structures",3.0,6.0,207.0
"Madison, WI",2022,"Units in All Multi-Family Structures",3.0,7.0,0
"Madison, WI",2022,"Units in All Multi-Family Structures",3.0,8.0,0
"Madison, WI",2022,"Units in All Multi-Family Structures",3.0,9.0,0
"Madison, WI",2022,"Units in All Multi-Family Structures",3.0,10.0,0
"Madison, WI",2022,"Units in All Multi-Family Structures",3.0,11.0,0
"Madison, WI",2022,"Units in All Multi-Family Structures",3.0,12.0,0
"Madison, WI",2022,"Units in 2-unit Multi-Family Structures",4.0,1.0,6.0
"Madison, WI",2022,"Units in 2-unit Multi-Family Structures",4.0,2.0,8.0
"Madison, WI",2022,"Units in 2-unit Multi-Family Structures",4.0,3.0,6.0
"Madison, WI",2022,"Units in 2-unit Multi-Family Structures",4.0,4.0,30.0
"Madison, WI",2022,"Units in 2-unit Multi-Family Structures",4.0,5.0,6.0
"Madison, WI",2022,"Units in 2-unit Multi-Family Structures",4.0,6.0,24.0
"Madison, WI",2022,"Units in 2-unit Multi-Family Structures",4.0,7.0,0
"Madison, WI",2022,"Units in 2-unit Multi-Family Structures",4.0,8.0,0
"Madison, WI",2022,"Units in 2-unit Multi-Family Structures",4.0,9.0,0
"Madison, WI",2022,"Units in 2-unit Multi-Family Structures",4.0,10.0,0
"Madison, WI",2022,"Units in 2-unit Multi-Family Structures",4.0,11.0,0
"Madison, WI",2022,"Units in 2-unit Multi-Family Structures",4.0,12.0,0
"Madison, WI",2022,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,0
"Madison, WI",2022,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,4.0
"Madison, WI",2022,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,4.0
"Madison, WI",2022,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0,7.0
"Madison, WI",2022,"Units in 3- and 4-unit Multi-Family Structures",5.0,5.0,0
"Madison, WI",2022,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0,0
"Madison, WI",2022,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0,0
"Madison, WI",2022,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0,0
"Madison, WI",2022,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0,0
"Madison, WI",2022,"Units in 3- and 4-unit Multi-Family Structures",5.0,10.0,0
"Madison, WI",2022,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0,0
"Madison, WI",2022,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0,0
"Madison, WI",2022,"Units in 5+ Unit Multi-Family Structures",6.0,1.0,47.0
"Madison, WI",2022,"Units in 5+ Unit Multi-Family Structures",6.0,2.0,250.0
"Madison, WI",2022,"Units in 5+ Unit Multi-Family Structures",6.0,3.0,495.0
"Madison, WI",2022,"Units in 5+ Unit Multi-Family Structures",6.0,4.0,295.0
"Madison, WI",2022,"Units in 5+ Unit Multi-Family Structures",6.0,5.0,471.0
"Madison, WI",2022,"Units in 5+ Unit Multi-Family Structures",6.0,6.0,183.0
"Madison, WI",2022,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,0
"Madison, WI",2022,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,0
"Madison, WI",2022,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,0
"Madison, WI",2022,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,0
"Madison, WI",2022,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,0
"Madison, WI",2022,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,0


